rpt_type_name,title,organ_name,author_name,create_date
行业点评,三棵树发布三季报预告，业绩拐点初现：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-10-17
行业点评,商贸零售行业点评报告：罗永浩或进军淘宝直播，这意味着什么？,东吴证券,"吴劲草,阳靖",2022-10-18
行业点评,商贸零售：教育信息化迎利好，专项贴息贷款加速高职教信息化建设,天风证券,"刘章明,孙海洋",2022-10-20
深度研究,东方美：中国制造＋中国美学，国妆扬帆时,华泰证券,"孙丹阳,沈晓峰,梅昕",2022-10-20
行业点评,商贸零售行业专题报告；底部修复中，关注百货疫后困境反转,财通证券,"于健,李跃博",2022-10-20
行业点评,强调关注市场经济，关注出口和大众消费的结构机会：商贸零售行业简评报告,首创证券,李田,2022-10-20
行业点评,新玩法、新举措释放战略势能，助力商家生意增长——2022天猫双11前瞻,招商证券,"李秀敏,丁浙川",2022-10-20
行业点评,互联网电商：直播电商竞争白热化，多直播机构加码布局淘宝直播，双十一开启新增量,天风证券,"孔蓉,秦和平,苏燕妮,陈矣骄",2022-10-21
行业点评,天猫公布“双11”预售时间，下半年最强消费节点到来——商贸零售行业周报（2022.10.10－10.16）,国泰君安,刘越男,2022-10-16
行业点评,美团优选品牌升级，“明日达”打开想象新空间——行业周报（20221010－20221014）,上海证券,"彭毅,张洪乐",2022-10-17
行业点评,黄金珠宝行业研究：9月印度进出口改善，美国培育钻销售靓丽,国金证券,"罗晓婷,蔡昕妤",2022-10-17
行业点评,商贸零售行业跟踪周报：重组胶原龙头巨子生物通过港交所聆讯，即将登陆港股,东吴证券,"吴劲草,石旖瑄,张家璇,谭志千,阳靖",2022-10-16
行业策略,商贸零售行业投资策略季报：Q3前瞻：版块龙头韧性不改，净利润修复开启,财通证券,"于健,李跃博",2022-10-16
行业点评,黄金珠宝行业研究：至暗之后是黎明，珠宝零售旺季临近带来闪烁星光,国金证券,"罗晓婷,蔡昕妤",2022-10-14
行业点评,商贸零售：模式变更难以避免，服务商寻求新机遇,华安证券,王洪岩,2022-10-16
行业点评,消费恢复性增长，基本面有所改善——商业贸易行业2022年三季报业绩前瞻,申万宏源证券,"赵令伊,曹敦鑫",2022-10-13
行业点评,2022年9月培育钻石数据点评：低基数下出口额同比高速增长,华创证券,"王薇娜,姚婧",2022-10-14
行业点评,阿里更新前瞻指引，三季度电商大盘预计仍将承压：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-09-30
行业点评,商贸零售：本地消费业态强劲复苏，周边游释放消费潜力——行业周报（20220926－20221007）,上海证券,"彭毅,张洪乐",2022-10-10
深度研究,户外：疫情后需求提升，长期增长空间广阔,中金,"林骥川,曾令仪,郭海燕",2022-10-11
深度研究,珠宝：传统珠宝消费稳步复苏，培育钻石持续渗透,中金,"宋文慧,戎姜斌,王杰睿",2022-10-11
行业点评,黄金珠宝行业研究：国庆珠宝销售良好，三季报表现或分化,国金证券,"罗晓婷,蔡昕妤",2022-10-10
行业点评,商贸零售行业深度研究报告：美国消费市场验证后，如何看待培育钻C端成长空间,华创证券,"王薇娜,姚婧",2022-10-11
深度研究,供应链＆流量为核，快时尚跨境巨头厚积薄发——SHEIN深度报告,招商证券,"丁浙川,李秀敏",2022-10-09
行业点评,中国零售：以数码周边＆服饰为例，看天猫平台“数字化”助力消费品工业转型升级,海通国际证券,"汪立亭,李宏科,高瑜",2022-10-09
行业点评,中国零售2022三季报前瞻：景气度上行，行业渐次复苏,海通国际证券,"汪立亭,许樱之",2022-10-09
行业点评,阿里国庆数据：“家”消费升温，宠物食品继续高增——商贸零售行业周报（2022.09.26－10.09）,国泰君安,刘越男,2022-10-09
行业点评,成品钻价格波动，静待零售旺季提振释放——培育钻石双周观察（2022.09.19－10.09）,国泰君安,"刘越男,苏颖",2022-10-09
深度研究,黄金珠宝行业专题系列四：把握渠道扩张机遇，探寻黄金珠宝企业制胜之道,国信证券,"张峻豪,柳旭",2022-09-28
行业点评,商贸零售：黄金珠宝＆培育钻石行业跟踪报告,天风证券,"刘章明,朱琳",2022-09-28
深度研究,跨境电商仅是起点，电商出海未来星辰大海——电商出海系列报告之一,东方证券,"项雯倩,吴丛露,崔凡平",2022-09-30
行业点评,黄金珠宝行业研究：全球培育钻批发价近三周企稳，三季报或分化,国金证券,"罗晓婷,蔡昕妤",2022-09-30
行业点评,黄金珠宝行业研究：近期裸钻价止跌，8月美国培育钻销量高增,国金证券,"罗晓婷,蔡昕妤",2022-09-26
行业点评,李佳琦重回直播间，2小时超6000万观看量——商贸零售行业周报（2022.09.19－09.25）,国泰君安,刘越男,2022-09-25
行业点评,寻找α关注直播、珠宝、两轮车＆锂电OPE，掘金β聚焦储能新赛道——新零售行业周报,浙商证券,"陈腾曦,刘雪瑞",2022-09-25
行业点评,商贸零售行业跟踪周报：培育钻石价格体系稳定锚定天然钻石波动，生产工艺壁垒显著，未到价格战阶段,东吴证券,"吴劲草,石旖瑄,张家璇,谭志千,阳靖",2022-09-26
行业点评,商贸零售：旺季来临，“金九银十”有望带动黄金消费回暖——行业周报（20220919－20220923）,上海证券,"彭毅,张洪乐",2022-09-26
行业点评,8月印度培育钻石毛坯进口同比＋54％,财通证券,"刘洋,李跃博",2022-09-20
行业点评,【国元新零售】中国割草机出口数据跟踪（8月）,国元证券,"徐偲,余倩莹",2022-09-23
行业点评,瑞表销售增速回落，疫情反复扰动或仍存——瑞表行业2022年8月数据点评,国泰君安,"刘越男,陈笑",2022-09-24
行业点评,SHEIN增长势头不减，跨境电商龙头重整思路——跨境电商行业观察21,国泰君安,"刘越男,陈笑",2022-09-25
行业点评,期待国庆消费环比改善，继续看好大众消费概念——零售行业周报第450期（2022.09.19－2022.09.23）,光大证券,"唐佳睿,田然",2022-09-24
行业点评,小克拉天然钻价格上行，培育钻上游满产满销——培育钻石双周观察（2021.12.20－2022.01.03）,国泰君安,"刘越男,苏颖",2022-01-04
行业点评,黄金珠宝行业研究：从天然钻石长短周期看培育钻石,国金证券,罗晓婷,2022-01-03
行业点评,商业贸易行业跟踪周报2022年第1期：复盘＆展望，密尔克卫喜迎新年晨晖,东吴证券,"吴劲草,张家璇,阳靖",2022-01-03
行业点评,行业关注度提升，春节前或有题材行情——零售行业周报第415期（2021.12.27－2021.12.31）,光大证券,"唐佳睿,田然",2022-01-02
行业点评,可选消费品全球恢复情况,中信建投,"刘乐文,于佳琪,陈如练,周博文",2022-01-02
行业策略,抓住黎明前的光——浙商零售2022年度策略报告,浙商证券,"陈腾曦,于健,刘雪瑞,陆亚宁,王家艺",2022-01-01
行业点评,家家悦开出首家仓储会员店，快手与美团达成战略合作——商贸零售行业周报（2021.12.27－12.31）,国泰君安,刘越男,2022-01-01
行业点评,商业贸易：DAO：区块链应用下风口正劲，或是通向元宇宙时代主流组织方式,天风证券,"刘章明,李田",2022-01-01
行业点评,电商行业研究：头部主播开播，淘宝直播“内容&成交”并重,国金证券,廖馨瑶,2022-09-20
行业点评,上游积极加码布局，零售旺季渐近可期——培育钻石双周观察（2022.09.05－09.18）,国泰君安,"刘越男,苏颖",2022-09-20
行业点评,商贸零售行业点评报告：李佳琦时隔3月复播，意味着什么？,东吴证券,"吴劲草,张家璇,阳靖",2022-09-21
行业点评,人造金刚石，不仅仅是培育钻石——供需共振下有望迎来价量双升,东吴证券,"吴劲草,谭志千",2022-01-05
行业点评,零售行业景气度有望边际提振——行业周报（20211227－20211231）,上海证券,"彭毅,张洪乐",2022-01-04
行业点评,消费者服务周报：假期提振酒旅需求，免税业迎十四五春风,民生证券,"刘文正,辛泽熙,饶临风",2022-01-04
行业策略,社服零售2022年投资策略报告：触底而生，向阳回暖,安信证券,"雷慧华,王朔,李旭东",2022-01-04
行业点评,新兴产业：世卫组织发布《2020－2025年烟草流行趋势报告》，减害成效显著,天风证券,"吴立,蒋梦晗",2022-01-09
行业点评,新设三大中心，进一步强化数字商业核心竞争力：阿里组织架构调整点评,招商证券,"丁浙川,李秀敏,徐锡联",2022-01-09
行业点评,阿里调整组织架构，京东成为春晚独家合作伙伴——商贸零售行业周报（2022.01.04－01.09）,国泰君安,刘越男,2022-01-09
深度研究,商业贸易：洪九果品：“端到端”品牌鲜果服务商，产品设计、品牌营销、供应链整合能力定义水果产业标准化,天风证券,"刘章明,李田",2022-01-08
行业点评,行业题材股频出，春节前仍将持续——零售行业周报第416期（2022.01.04－2022.01.07）,光大证券,"唐佳睿,田然",2022-01-08
深度研究,2021，我们对社区电商判断的变与不变—社区电商21年总结及22年展望（社区电商系列深度之九）,招商证券,"丁浙川,李秀敏,徐锡联",2022-01-08
行业点评,厨小电降幅收窄，清洁电器保持高增速：商贸零售周报,莫尼塔,"黄天天,肖杰,罗超,张嘉树",2022-01-07
深度研究,珠宝行业对比深度：纵览珠宝布局，看新锐品牌破局之道,德邦证券,郑澄怀,2022-01-07
行业点评,商业贸易行业：CPI上涨叠加春节旺季，商超百货或迎拐点,广发证券,"洪涛,嵇文欣,李靖",2022-01-05
行业策略,零售行业月度投资策略：线上消费需求持续释放，线下渠道价值重塑,山西证券,谷茜,2022-01-05
行业点评,抖音电商国货高速增长，品牌自播体系日渐完善——行业周报（20220104－20220107）,上海证券,"彭毅,张洪乐",2022-01-10
行业点评,RCEP正式生效，东南亚市场迎远交近攻年代——跨境电商行业观察8,国泰君安,"刘越男,陈笑",2022-01-09
行业点评,商业贸易：发改委发文进一步促进消费，12月CPI同比涨幅有所回落,中信建投,"刘乐文,周博文",2022-01-16
行业点评,快递集体春节不打烊，盒马X会员店南京开业——商贸零售行业周报（2022.01.10－01.16）,国泰君安,刘越男,2022-01-16
行业点评,黄金珠宝行业研究：春节黄金珠宝旺季来临，关注相关受益标的,国金证券,罗晓婷,2022-01-16
行业点评,行业题材不断，基本面恢复尚需时日——零售行业周报第417期（2022.01.10－2022.01.14）,光大证券,"唐佳睿,田然",2022-01-15
深度研究,黄金珠宝行业研究：培育钻石价格会下跌吗？——从供需角度出发,国金证券,罗晓婷,2022-01-15
行业点评,雨虹、顾家发布业绩预告，维持高增长：商贸零售周报,莫尼塔,"黄天天,肖杰,罗超,张嘉树",2022-01-14
行业点评,客流略增，客单价小幅下降，零售药店的店均销售额环比略降—零售药店2021年12月价格指数跟踪,德邦证券,"陈铁林,王绍玲",2022-01-14
深度研究,电商行业研究：电商专题——渠道线上化新看点,国金证券,"刘道明,廖馨瑶",2022-01-14
行业点评,深耕下沉市场电商零售，打通城乡经济循环——一文看懂汇通达招股书,国泰君安,"刘越男,陈笑",2022-01-13
行业点评,黄金珠宝行业：市场风格切换，关注估值性价比品牌标的,国金证券,罗晓婷,2022-01-11
行业点评,必选消费稳中向好，水产种业高景气：社零数据点评,东亚前海证券研究所,汪玲,2022-01-17
行业点评,短期市场担忧，不改产业长期向好大势——培育钻石双周观察（2022.01.03－01.16）,国泰君安,"刘越男,苏颖",2022-01-16
行业点评,2021年跨境电商延续高增，政策力度依旧不减——跨境电商行业观察9,国泰君安,"刘越男,陈笑",2022-01-16
行业点评,商业贸易：黄金珠宝消费复盘，重视龙头估值修复机会,海通证券,"汪立亭,李宏科,高瑜",2022-01-23
行业点评,商业贸易：12月社零数据低于预期，百家重点大型零售企业零售额降幅收窄,中信建投,"刘乐文,周博文",2022-01-23
行业点评,商业贸易行业跟踪周报2022年第4期：《“十四五”数字经济发展规划》发布，看好工业品电商增长的持续性和确定性,东吴证券,"吴劲草,张家璇,阳靖",2022-01-23
行业点评,行业关注度持续提升，题材不断发酵——零售行业周报第418期（2022.01.17－2022.01.21）,光大证券,"唐佳睿,田然",2022-01-22
